Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,17109.947456,19476.036069,-11443.981402,324.726143,-11134.074466,-5890.712844,1213.029172,992.126881,11331.663887,16554.730124,-126.756743,2566.002615,-15455.292518,18549.444503,3061.496086,2704.628134,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954033,101.000000
92.000000,17127.091244,19492.688119,-11422.344914,346.854370,-11112.035645,-5872.496172,1230.977622,1008.018971,11348.025363,16535.798196,-174.097738,2550.848132,-15520.693722,18528.590325,3540.538673,3333.695630,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954095,0.000000
94.000000,17135.227279,19491.279959,-11403.770614,355.415089,-11092.924904,-5865.410669,1237.705497,1021.295908,11346.550148,16572.522112,-120.006516,2571.188220,-15473.576245,18562.922604,2990.730463,2604.760540,0.004000,-0.016000,1.004000,192.000000,0.000000,16.000000,127.500000,64.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1775741106.954143,0.000000
96.000000,17100.604427,19468.056496,-11453.167969,319.339373,-11130.051152,-5887.337731,1208.692933,980.593381,11335.173110,16515.301647,-167.593380,2542.332118,-15512.378873,18521.281305,3452.808076,3208.034123,0.004000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954190,0.000000
98.000000,17134.713189,19487.100182,-11401.155460,362.232371,-11078.150401,-5849.876207,1243.360489,1020.066562,11360.519989,16544.448321,-149.086136,2557.151324,-15485.333262,18541.174357,3279.447946,2989.724635,0.004000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954238,0.000000
100.000000,17100.693834,19459.182854,-11449.681097,315.427818,-11124.262050,-5888.321208,1206.480110,977.598247,11331.753293,16546.437627,-139.363127,2552.077478,-15465.462561,18544.929450,3061.630197,2703.152919,0.004000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954282,0.000000
102.000000,17116.831793,19475.030240,-11420.981457,335.142056,-11107.274724,-5876.273617,1226.171997,996.373713,11352.182788,16522.744778,-178.009293,2534.441952,-15518.056216,18518.107357,3542.818551,3332.533340,0.004000,-0.016000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954298,0.000000
104.000000,17129.527584,19473.175046,-11398.652065,350.229484,-11082.844267,-5863.063736,1234.620957,1013.428094,11347.891253,16548.002249,-124.968603,2554.692633,-15440.719180,18548.617488,2991.803347,2599.641991,-0.002000,-0.014000,1.010000,192.000000,127.500000,120.000000,127.500000,72.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1775741106.954314,0.000000
106.000000,17095.485877,19457.707638,-11449.077600,319.987574,-11124.485567,-5879.626379,1206.100131,973.396119,11348.338288,16531.059626,-165.425261,2532.877330,-15498.297274,18525.125805,3448.337728,3199.428701,-0.002000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954329,0.000000
108.000000,17150.962907,19499.728918,-11388.862001,371.038958,-11069.477924,-5843.170684,1246.646195,1028.515521,11358.865960,16553.768999,-149.041432,2555.363185,-15466.624852,18547.142273,3285.281752,2990.015208,-0.002000,-0.014000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741106.954343,0.000000
