Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,16965.108152,19497.806668,-9564.333804,925.183406,-9263.881655,-5009.227098,1559.011824,1242.108791,11164.897521,16800.934589,-211.223985,2845.578235,-13994.315445,18838.854890,3838.018040,4294.842994,0.008000,-0.018000,0.996000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884110,101.000000
92.000000,16902.836192,19447.537595,-9637.401657,862.598522,-9329.640487,-5060.323186,1502.774835,1178.227505,11147.843140,16805.516697,-194.706046,2844.371241,-13975.204703,18845.761579,3391.094910,3780.171726,0.008000,-0.018000,0.996000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884182,0.000000
94.000000,16931.893460,19477.466581,-9601.795328,895.455586,-9299.018597,-5033.098761,1532.435600,1208.737637,11154.839236,16781.421516,-246.271520,2826.176921,-14032.358114,18812.837459,4346.050840,4893.489765,0.010000,-0.014000,1.000000,192.000000,0.000000,40.000000,127.500000,72.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1775742111.884223,0.000000
96.000000,16945.796245,19473.599729,-9586.976121,905.469168,-9282.992397,-5027.689639,1539.297585,1218.527701,11172.765335,16831.779996,-173.248371,2861.269159,-13951.310688,18866.414591,3258.370251,3618.680372,0.010000,-0.014000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884264,0.000000
98.000000,16899.438727,19445.727103,-9642.833131,862.039728,-9336.122493,-5065.329977,1502.260745,1172.930142,11134.834425,16770.424458,-247.009128,2818.242051,-14032.671038,18809.752918,4136.011497,4650.235730,0.010000,-0.014000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884303,0.000000
100.000000,16967.164513,19500.243008,-9560.221083,931.710116,-9264.753373,-5005.360246,1563.973911,1246.869713,11171.379527,16815.798499,-202.909136,2854.697747,-13988.012253,18848.041457,3840.230863,4296.944058,0.010000,-0.014000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884345,0.000000
102.000000,16896.801221,19440.452092,-9642.386096,859.581037,-9339.251738,-5071.342596,1498.684466,1173.041901,11148.960727,16812.132813,-193.431997,2848.439258,-13976.925788,18850.053114,3375.493392,3771.342787,0.010000,-0.014000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884386,0.000000
104.000000,16940.476530,19478.092429,-9598.375511,901.579964,-9298.750377,-5035.490398,1536.727135,1212.939765,11149.877149,16783.790801,-247.299701,2827.585081,-14040.225928,18814.513840,4345.223826,4892.036902,0.008000,-0.012000,0.998000,192.000000,0.000000,32.000000,127.500000,80.000000,15.500000,24.000000,0.000000,0.000000,0.000000,1775742111.884427,0.000000
106.000000,16942.667001,19472.772714,-9585.389147,908.777226,-9290.122603,-5030.438904,1540.303414,1220.561709,11171.737155,16843.648773,-170.677921,2869.427546,-13950.662488,18871.957823,3253.966958,3621.116712,0.008000,-0.012000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884475,0.000000
108.000000,16905.138422,19449.839824,-9643.436628,865.034862,-9342.895072,-5068.369814,1501.992524,1172.885439,11136.957841,16783.835505,-245.198637,2823.941746,-14031.464044,18812.233962,4123.695686,4640.847998,0.008000,-0.012000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884489,0.000000
110.000000,16966.918643,19490.564703,-9563.417383,930.748991,-9267.904969,-5013.585688,1561.738737,1240.477114,11179.873190,16833.568136,-204.138482,2856.932921,-13986.201762,18854.076428,3844.902378,4297.972238,0.008000,-0.012000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884501,0.000000
112.000000,16894.722509,19426.281086,-9640.061514,859.446926,-9339.519958,-5076.215276,1501.634896,1169.286808,11148.044306,16807.885982,-194.102549,2845.377069,-13974.690613,18848.063808,3376.700387,3755.204827,0.008000,-0.012000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775742111.884512,0.000000
114.000000,16931.692294,19456.902976,-9603.605819,891.141700,-9311.043836,-5055.517561,1532.994393,1200.378084,11152.022916,16769.284519,-250.987738,2821.214833,-14037.811939,18804.813183,4353.829247,4884.727882,0.008000,-0.010000,1.000000,192.000000,0.000000,32.000000,127.500000,88.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1775742111.884524,0.000000
