Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
194.000000,19174.667498,21856.027467,-17107.153488,2758.361728,-12401.753652,4936.807446,1013.249280,-14602.238190,11309.312142,20871.321365,-4661.925693,2348.475438,-16027.094844,20339.662771,1720.659640,3225.043800,0.004719,-0.020375,0.999969,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064457,101.000000
196.000000,19173.482856,21857.882662,-17117.323532,2751.633853,-12412.281324,4934.639327,1011.707009,-14610.240115,11262.954624,20858.312650,-4657.254178,2343.625110,-16027.787748,20330.699722,1693.882250,3194.108986,0.004719,-0.020375,0.999969,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064520,0.000000
198.000000,19175.695679,21861.213071,-17115.580096,2754.249007,-12418.360998,4942.060106,1015.372695,-14611.827089,11311.659075,20868.505045,-4667.535981,2344.183903,-16029.777054,20339.506309,1735.747067,3235.437362,0.004719,-0.020375,0.999969,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064557,0.000000
200.000000,19169.794818,21844.136339,-17108.360482,2750.873894,-12408.973266,4927.263251,1007.974268,-14611.670627,11272.163543,20864.884062,-4659.757574,2340.004127,-16031.811062,20332.934896,1690.663599,3194.377207,0.004719,-0.020375,0.999969,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064595,0.000000
202.000000,19172.007641,21854.462845,-17125.727788,2748.728126,-12412.214269,4945.412868,1012.936355,-14625.193432,11280.634854,20852.858824,-4672.006330,2329.834083,-16039.164786,20326.385835,1735.054163,3223.054495,0.005359,-0.020188,0.999984,192.000000,0.000000,24.000000,127.500000,48.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1775736937.064634,0.000000
204.000000,19168.252548,21843.197565,-17117.100014,2749.376327,-12410.694350,4929.498426,1003.772140,-14621.326580,11291.318988,20856.010420,-4702.896440,2328.068295,-16042.584603,20331.102053,1730.874387,3233.582167,0.005359,-0.020188,0.999984,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064672,0.000000
206.000000,19171.247682,21850.998324,-17124.319628,2744.615405,-12398.736167,4937.254481,1004.599155,-14623.070016,11251.443476,20842.174690,-4698.671961,2325.497845,-16013.683798,20320.529678,1700.498366,3211.208071,0.005359,-0.020188,0.999984,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064713,0.000000
208.000000,19175.673327,21856.586260,-17120.095148,2744.973033,-12394.310521,4936.941557,1006.096721,-14621.214821,11307.524002,20854.758722,-4693.553411,2331.890444,-16028.860632,20335.952382,1749.336928,3251.307100,0.005359,-0.020188,0.999984,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064750,0.000000
210.000000,19178.489647,21854.172272,-17106.862915,2745.330661,-12386.465059,4927.620879,1003.280402,-14608.519031,11272.789392,20851.540071,-4675.806126,2334.483246,-16024.345580,20310.113765,1708.455587,3200.635696,0.005359,-0.020188,0.999984,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064787,0.000000
212.000000,19179.853103,21867.158636,-17125.571325,2745.911806,-12393.215286,4941.657775,1010.969402,-14619.694903,11286.669825,20855.876309,-4677.080176,2339.199464,-16021.037521,20323.591867,1735.255329,3219.165292,0.005359,-0.020188,0.999984,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064820,0.000000
214.000000,19180.993042,21858.687324,-17110.260381,2751.365632,-12395.964550,4928.000859,1008.890689,-14609.189583,11302.316046,20864.414676,-4675.493202,2343.379240,-16026.223126,20329.805652,1730.025021,3214.113797,0.004000,-0.018000,0.996000,192.000000,0.000000,16.000000,127.500000,56.000000,15.500000,16.000000,0.000000,0.000000,0.000000,1775736937.064832,0.000000
216.000000,19167.917272,21850.148958,-17128.365294,2745.844751,-12411.633123,4932.135932,1006.543756,-14624.120548,11257.098467,20847.203833,-4671.067556,2336.472551,-16024.010303,20314.718224,1694.239878,3189.772748,0.004000,-0.018000,0.996000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064843,0.000000
218.000000,19167.045554,21853.188795,-17130.712227,2746.649414,-12418.696275,4937.276833,1007.616640,-14626.847461,11294.805860,20853.752894,-4686.959647,2333.253900,-16044.685667,20323.994198,1732.997803,3244.959205,0.004000,-0.018000,0.996000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775736937.064854,0.000000
