Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,16483.048079,19080.276082,-15172.967633,579.781899,-15147.218424,-2028.018478,761.903913,-4512.437226,11317.537584,16504.393995,-3560.521133,2636.343555,-18811.965741,17294.125830,1064.680644,-1134.216921,0.006000,-0.020000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619289,101.000000
92.000000,16481.595216,19087.495695,-15181.640110,577.099690,-15163.199921,-2029.985431,764.250846,-4517.019333,11363.313957,16500.460088,-3596.082758,2628.788665,-18855.641050,17287.420307,1230.105904,-844.694775,0.006000,-0.020000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619356,0.000000
94.000000,16506.048024,19103.499544,-15144.446807,598.445606,-15132.265107,-2016.261460,775.896105,-4487.403272,11350.573462,16521.537783,-3563.426860,2642.803209,-18816.279628,17298.439717,1098.275316,-1079.723368,0.006000,-0.020000,1.004000,192.000000,0.000000,24.000000,127.500000,48.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1775738393.619407,0.000000
96.000000,16475.984928,19088.300358,-15190.714918,575.199792,-15168.541988,-2029.896024,761.903913,-4515.074732,11333.720247,16505.846859,-3573.127517,2637.572901,-18832.015256,17288.940226,1154.869933,-970.736262,0.006000,-0.020000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619457,0.000000
98.000000,16496.727347,19093.128335,-15156.002659,593.483519,-15149.744171,-2030.454818,772.386881,-4498.579144,11380.234227,16521.828356,-3575.407395,2644.859570,-18839.279573,17298.193848,1175.388834,-924.423447,0.006000,-0.020000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619514,0.000000
100.000000,16474.085030,19078.353832,-15174.711069,577.680835,-15156.226177,-2041.787153,761.032195,-4513.219537,11311.815537,16498.627245,-3560.342319,2633.281366,-18816.614904,17281.631205,1071.810850,-1138.955490,0.006000,-0.020000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619564,0.000000
102.000000,16477.236626,19077.616224,-15181.863628,576.719710,-15164.764543,-2034.813408,765.010806,-4516.862871,11361.347003,16493.776917,-3596.865069,2626.978174,-18867.912158,17276.803228,1227.356640,-850.662690,0.006000,-0.020000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619589,0.000000
104.000000,16496.235609,19085.014651,-15148.336011,591.293048,-15139.596479,-2036.020402,769.816431,-4496.791005,11343.085628,16504.103423,-3567.204305,2636.120038,-18821.889916,17280.200694,1097.224784,-1085.624228,0.006000,-0.016000,1.010000,192.000000,0.000000,24.000000,127.500000,64.000000,15.500000,72.000000,0.000000,0.000000,0.000000,1775738393.619603,0.000000
106.000000,16473.503884,19073.928186,-15192.279541,566.393204,-15172.855875,-2035.595719,757.075936,-4524.574223,11329.987506,16489.574789,-3582.492898,2623.804226,-18841.850023,17267.750772,1155.428726,-981.152175,0.006000,-0.016000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619616,0.000000
108.000000,16490.558266,19088.389765,-15154.683906,594.265830,-15139.596479,-2023.950460,771.492812,-4500.836670,11371.494695,16507.433833,-3586.069177,2631.582633,-18848.689657,17283.709918,1187.324665,-924.602261,0.006000,-0.016000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738393.619628,0.000000
