Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
88.000000,17058.314926,19319.842079,-10895.223724,543.169742,-10699.020111,-6805.279172,1260.169001,1208.961154,11210.875059,16380.319462,-137.507932,2689.093672,-15015.589001,18634.090559,3422.029724,3355.354471,0.004000,-0.022000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762127,101.000000
90.000000,17094.301235,19346.239489,-10838.785570,592.120062,-10648.594576,-6763.637872,1301.206803,1252.211780,11226.476577,16378.128991,-160.798450,2687.663160,-15039.371257,18629.150823,3681.332312,3682.807527,0.004000,-0.022000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762190,0.000000
92.000000,17042.132263,19309.314407,-10867.060526,565.610893,-10674.768469,-6788.023625,1276.463422,1221.098151,11199.028635,16396.636235,-115.156187,2697.117948,-14985.347090,18656.665821,3042.295938,2873.406157,0.004000,-0.022000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762229,0.000000
94.000000,17037.840729,19307.168640,-10881.566808,555.194981,-10685.564361,-6792.829250,1271.166059,1207.351828,11191.898428,16346.948307,-187.039398,2660.326977,-15064.181693,18607.715500,3824.763456,3855.631215,0.002000,-0.018000,0.998000,192.000000,0.000000,8.000000,127.500000,56.000000,15.500000,24.000000,0.000000,0.000000,0.000000,1775741452.762271,0.000000
96.000000,17064.506360,19307.012177,-10822.737017,597.484481,-10632.255451,-6758.273454,1306.995905,1252.658815,11208.326961,16385.907398,-132.277624,2687.283181,-15001.038015,18646.071094,3241.740554,3125.802055,0.002000,-0.018000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762313,0.000000
98.000000,16995.305359,19261.928709,-10897.548306,535.994832,-10700.987065,-6808.453120,1255.922169,1186.318837,11174.642882,16346.277755,-159.747918,2662.405689,-15028.083626,18617.617323,3400.057960,3326.364258,0.002000,-0.018000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762355,0.000000
100.000000,17039.494758,19303.592360,-10838.293831,588.074397,-10644.504207,-6763.950797,1299.798644,1236.789076,11195.988798,16350.546938,-175.640008,2664.640863,-15046.121484,18614.488079,3654.577274,3654.711384,0.002000,-0.018000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762398,0.000000
102.000000,17017.210068,19272.814008,-10865.652366,563.576885,-10667.928835,-6783.910904,1275.479946,1213.789131,11175.067565,16381.057069,-124.052182,2681.561134,-14983.983634,18648.306268,3006.622554,2841.890197,0.002000,-0.018000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762412,0.000000
104.000000,17011.398615,19275.049183,-10879.935131,557.228989,-10678.724727,-6787.509535,1271.791908,1207.396532,11170.887789,16336.510043,-191.353284,2653.263826,-15062.572367,18599.668872,3791.459357,3825.277546,0.004000,-0.014000,1.002000,192.000000,0.000000,16.000000,127.500000,72.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1775741452.762423,0.000000
106.000000,17056.549139,19306.565142,-10824.145177,602.804196,-10620.721951,-6740.660279,1307.666458,1254.469306,11188.813888,16387.606131,-135.250406,2686.612628,-14997.104108,18646.026390,3223.859158,3104.523194,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741452.762455,0.000000
