Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,16614.833965,19039.618258,-14167.608520,441.491656,-14553.019649,-2305.515385,1263.253541,-2082.355569,11736.990420,16544.627135,-2587.102662,2665.020843,-18329.704503,17877.729878,1890.532898,-518.225195,0.002000,-0.014000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026688,101.000000
92.000000,16600.372386,19031.057540,-14201.761985,417.977621,-14567.436524,-2302.564955,1253.061146,-2103.813243,11752.971918,16527.326885,-2614.125921,2654.761392,-18350.491625,17867.224558,2027.079705,-264.085861,0.002000,-0.014000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026750,0.000000
94.000000,16630.904869,19053.118712,-14159.204264,451.706404,-14549.018687,-2290.316199,1271.903666,-2071.202048,11782.699738,16557.434685,-2594.009351,2670.228800,-18355.923099,17886.067079,1965.545352,-369.139060,0.002000,-0.014000,1.002000,192.000000,0.000000,8.000000,127.500000,72.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1775738777.026794,0.000000
96.000000,16600.506496,19027.771834,-14193.849467,423.230281,-14561.222739,-2300.486243,1254.491658,-2099.477005,11747.138112,16547.912842,-2581.984112,2669.155916,-18335.337142,17885.910617,1907.252003,-470.951256,0.002000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026853,0.000000
98.000000,16596.013796,19029.559973,-14184.126459,433.400325,-14564.754315,-2303.771949,1261.465402,-2095.677208,11780.397508,16532.154862,-2621.725514,2651.810962,-18374.452695,17866.889282,2045.989280,-217.191901,0.002000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026901,0.000000
100.000000,16621.226564,19036.153738,-14165.283938,437.557749,-14546.738809,-2301.849699,1262.985320,-2081.014464,11754.111857,16553.545481,-2584.599267,2666.607817,-18324.474195,17879.696832,1882.799194,-516.034724,0.002000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026935,0.000000
102.000000,16593.912732,19023.860279,-14204.935933,419.832816,-14583.865056,-2306.945897,1252.681166,-2106.674267,11765.600653,16538.569813,-2605.386389,2655.074317,-18362.002774,17869.660898,2016.730847,-272.221896,0.002000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026952,0.000000
104.000000,16605.334473,19027.458909,-14169.597825,444.486790,-14555.634803,-2298.049903,1265.846344,-2084.657798,11763.209017,16546.974069,-2606.325162,2658.740003,-18363.522692,17874.533579,1959.197457,-362.724109,0.006000,-0.010000,1.000000,192.000000,0.000000,24.000000,127.500000,88.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1775738777.026967,0.000000
106.000000,16581.507514,19010.181011,-14203.594828,415.563633,-14575.192580,-2320.982792,1247.294396,-2110.116435,11715.935077,16533.473615,-2601.050151,2652.459163,-18350.871605,17863.245948,1914.046933,-472.068843,0.006000,-0.010000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026982,0.000000
108.000000,16603.501630,19033.627991,-14186.316930,431.053392,-14567.369469,-2301.760292,1260.236056,-2092.950296,11770.808610,16535.507624,-2623.267785,2650.335747,-18381.515846,17864.542349,2043.664699,-226.244357,0.006000,-0.010000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.026998,0.000000
110.000000,16596.930217,19024.396720,-14175.386927,437.960081,-14547.722286,-2308.376409,1261.912437,-2087.898801,11738.264470,16551.019734,-2589.315485,2663.523276,-18327.223459,17873.438343,1886.822508,-519.208672,0.006000,-0.010000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.027009,0.000000
112.000000,16581.552217,19021.356883,-14207.416976,417.709400,-14582.859228,-2306.409455,1252.412945,-2109.065903,11741.527825,16530.679647,-2621.278479,2649.866360,-18375.659689,17865.347012,2016.619088,-271.528992,0.006000,-0.010000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.027021,0.000000
114.000000,16615.772738,19044.155663,-14162.691136,445.336157,-14550.270385,-2298.608696,1269.444975,-2077.818165,11766.919406,16557.255871,-2604.782892,2661.645730,-18354.067904,17880.210922,1960.873838,-369.586095,0.008000,-0.012000,1.002000,192.000000,0.000000,32.000000,127.500000,80.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1775738777.027032,0.000000
116.000000,16580.859313,19018.808784,-14201.024377,420.212796,-14571.728059,-2301.939106,1249.931902,-2109.043552,11730.798987,16549.097484,-2591.304790,2658.807058,-18336.231212,17878.646300,1904.860366,-474.482831,0.008000,-0.012000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.027047,0.000000
118.000000,16589.285921,19024.016741,-14185.981653,431.768648,-14557.266481,-2300.620353,1257.866771,-2103.165043,11771.456810,16550.997383,-2626.933471,2648.435849,-18363.477989,17878.579244,2046.503371,-225.216177,0.008000,-0.012000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.027064,0.000000
120.000000,16599.545371,19026.162508,-14170.581302,439.524703,-14545.531815,-2296.217060,1259.610207,-2089.664589,11741.416066,16555.914766,-2594.881069,2656.907160,-18319.802680,17879.585073,1893.326866,-524.126056,0.008000,-0.012000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.027077,0.000000
122.000000,16577.081868,19020.261648,-14206.791128,423.543206,-14573.002109,-2295.837080,1249.507219,-2111.345781,11758.984537,16544.895356,-2623.334840,2650.022823,-18368.462428,17877.148733,2016.730847,-267.751547,0.008000,-0.012000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775738777.027093,0.000000
124.000000,16587.788354,19020.954552,-14171.028336,443.503313,-14548.929280,-2292.461967,1260.057242,-2092.704426,11763.365479,16559.602804,-2608.493281,2658.516486,-18355.341954,17886.938797,1965.701814,-357.046766,0.008000,-0.012000,0.999000,192.000000,0.000000,32.000000,127.500000,80.000000,15.500000,16.000000,0.000000,0.000000,0.000000,1775738777.027105,0.000000
