Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,17308.922685,19354.464931,-10070.220836,914.499273,-9903.834451,-5828.686753,1512.989582,1485.251067,11083.738337,16651.647288,-21.815303,2961.024995,-14410.728444,19352.430922,3800.198889,4059.188552,0.004000,-0.018000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.178824,101.000000
92.000000,17268.175455,19321.965494,-10124.826148,867.985292,-9956.964547,-5869.031652,1473.225829,1440.905206,11066.683956,16656.542320,-1.877547,2964.601274,-14389.114307,19359.918756,3282.376025,3453.344518,0.004000,-0.018000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.178882,0.000000
94.000000,17295.444583,19336.717646,-10104.329598,880.636380,-9931.103579,-5852.625472,1490.481376,1457.646663,11077.546904,16624.579325,-52.951283,2942.808323,-14448.614651,19326.078215,4121.862843,4460.581179,0.002000,-0.014000,0.998000,192.000000,0.000000,8.000000,127.500000,72.000000,15.500000,24.000000,0.000000,0.000000,0.000000,1775741816.178922,0.000000
96.000000,17309.660293,19340.137463,-10070.489057,900.529432,-9892.859744,-5827.949146,1508.362771,1482.144175,11093.640160,16666.511198,11.801721,2968.602236,-14371.590539,19369.239434,3329.806427,3480.077205,0.002000,-0.014000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.178964,0.000000
98.000000,17260.352345,19311.057843,-10132.381038,854.171914,-9953.321213,-5868.115231,1466.609712,1427.874139,11072.607168,16613.984598,-39.674346,2933.442942,-14425.190023,19322.077253,3852.859599,4112.072779,0.002000,-0.014000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.179004,0.000000
100.000000,17319.964447,19354.062599,-10059.894330,907.570232,-9891.384529,-5822.718838,1514.107169,1486.055730,11103.698445,16642.795997,-19.110742,2953.626568,-14401.050139,19344.943088,3826.104561,4078.902790,0.002000,-0.014000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.179045,0.000000
102.000000,17289.186095,19324.647704,-10106.117738,868.588790,-9933.674030,-5856.782896,1478.836117,1447.051936,11089.862715,16653.524834,9.723009,2960.846181,-14367.053135,19363.785608,3308.929897,3440.045230,0.002000,-0.014000,0.998000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.179074,0.000000
104.000000,17308.050967,19350.754541,-10087.297569,885.754929,-9912.641038,-5840.309660,1495.287001,1464.262779,11104.056073,16627.417997,-39.562588,2944.618815,-14421.904316,19333.476643,4158.922036,4455.686147,0.004000,-0.014000,1.004000,192.000000,0.000000,16.000000,127.500000,72.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1775741816.179085,0.000000
106.000000,17334.001343,19360.432847,-10058.307357,905.603278,-9891.540991,-5825.468102,1510.195614,1488.983809,11116.729512,16669.148704,20.898881,2973.318454,-14354.267937,19379.208312,3353.387517,3480.211315,0.004000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.179096,0.000000
108.000000,17290.147220,19334.281306,-10120.333447,860.340996,-9943.128817,-5862.728460,1472.510573,1443.252139,11090.041529,16624.445215,-24.318698,2945.646995,-14408.135642,19344.674867,3867.231770,4091.889154,0.004000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1775741816.179106,0.000000
