Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,14345.751923,-4950.821990,-1869.455203,-1962.930198,-2741.664975,-13771.982643,-1753.628463,1455.858523,-1951.642567,-13134.265022,-3446.549588,-3594.115805,976.257143,14093.803059,109.389437,-5124.450341,0.004000,-0.016000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984574,101.000000
92.000000,14336.163024,-4962.489600,-1882.821546,-1973.927256,-2756.774754,-13782.242093,-1762.256236,1447.007233,-1995.049655,-13182.745955,-3488.012074,-3644.518989,931.933633,14045.970326,61.824925,-5148.053783,0.004000,-0.016000,1.010000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984642,0.000000
94.000000,14362.471028,-4931.085400,-1852.534932,-1947.440439,-2733.595995,-13751.441389,-1741.089134,1471.035358,-1960.963245,-13148.838359,-3453.791553,-3608.197404,964.433070,14078.894446,92.268001,-5127.512530,0.004000,-0.014000,1.002000,192.000000,0.000000,16.000000,127.500000,72.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1770024627.984707,0.000000
96.000000,14324.495414,-4973.509010,-1884.095595,-1977.816460,-2759.501667,-13789.640521,-1767.307731,1438.491218,-1979.515192,-13163.478752,-3469.728347,-3625.341192,946.618729,14065.975137,78.454623,-5136.766152,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984762,0.000000
98.000000,14347.137731,-4947.826856,-1856.334729,-1956.001157,-2743.050783,-13758.705706,-1750.208646,1458.674843,-1990.691065,-13178.901455,-3481.887696,-3641.702669,936.515741,14055.894501,68.217524,-5141.504722,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984817,0.000000
100.000000,14337.772350,-4954.957063,-1867.756470,-1963.421936,-2754.271359,-13767.266425,-1753.181428,1452.505762,-1959.264512,-13144.993859,-3454.909140,-3602.564764,973.753747,14083.364795,97.140681,-5122.416332,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984872,0.000000
102.000000,14330.440978,-4965.641196,-1883.156822,-1975.067195,-2755.478353,-13776.430640,-1765.720757,1443.922692,-1998.424768,-13183.885894,-3493.532955,-3650.911588,927.820912,14045.858567,58.673329,-5146.735030,0.004000,-0.014000,1.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984890,0.000000
104.000000,14363.946243,-4927.665583,-1847.774011,-1944.981747,-2726.354030,-13747.216910,-1740.172713,1473.628160,-1964.204247,-13147.743124,-3458.083088,-3607.415093,970.959779,14081.688414,92.022132,-5131.848768,0.003000,-0.013000,1.005000,192.000000,0.000000,8.000000,127.500000,80.000000,15.500000,64.000000,0.000000,0.000000,0.000000,1770024627.984907,0.000000
106.000000,14331.446806,-4967.339929,-1882.262752,-1979.023454,-2754.830152,-13787.852381,-1768.022986,1443.609767,-1968.428727,-13160.729487,-3464.140411,-3619.909718,952.877218,14073.328861,80.242763,-5140.722411,0.003000,-0.013000,1.005000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984922,0.000000
108.000000,14350.289327,-4944.474094,-1853.764278,-1953.386003,-2727.941004,-13754.280061,-1746.699422,1464.776869,-1986.377178,-13173.224112,-3475.048062,-3634.751276,940.829628,14057.570882,70.273885,-5144.611614,0.003000,-0.013000,1.005000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1770024627.984934,0.000000
