Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,6534.890119,16991.505562,2988.450585,2995.916068,4578.106651,18759.573252,-7797.830736,-4793.398654,1994.312047,-4960.790868,4315.741875,-2532.117371,17615.387453,17450.275117,-10668.532332,4272.312435,-0.002000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241495,101.000000
92.000000,6507.732750,16967.812713,2938.203864,2958.208675,4477.121470,18712.008740,-7826.306859,-4816.823282,2002.358675,-4955.851132,4324.548462,-2538.487618,17613.040520,17449.895138,-10645.331221,4275.732252,-0.002000,-0.014000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241581,0.000000
94.000000,6518.863919,16976.798114,2952.129001,2966.791745,4494.131147,18716.456737,-7819.847205,-4810.631849,1978.643474,-4977.755842,4293.501889,-2522.573176,17593.594503,17429.689161,-10687.508963,4276.469860,0.002000,-0.010000,1.004000,192.000000,0.000000,8.000000,127.500000,88.000000,15.500000,48.000000,0.000000,0.000000,0.000000,1771416819.241633,0.000000
96.000000,6533.884291,16990.432679,2983.130870,2985.276638,4560.471125,18740.350752,-7799.641228,-4793.286895,2012.886347,-4948.855036,4332.997421,-2545.617824,17634.140567,17455.058391,-10657.647032,4256.241531,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241681,0.000000
98.000000,6499.552011,16964.236434,2918.511977,2937.578015,4417.151739,18689.500533,-7830.218414,-4817.918517,1991.093396,-4963.383670,4309.528090,-2520.494464,17622.316494,17432.572536,-10688.872419,4247.032612,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241729,0.000000
100.000000,6531.291489,16990.075051,2995.603144,2986.818908,4579.894791,18731.968848,-7792.533373,-4787.162517,1995.362579,-4970.670339,4311.629154,-2538.822894,17630.877212,17428.057483,-10682.390414,4233.822731,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241752,0.000000
102.000000,6514.080645,16983.123658,2950.653786,2962.142582,4463.173981,18698.955321,-7810.392417,-4796.147918,2013.065161,-4946.217531,4332.885663,-2526.976469,17641.494291,17444.351905,-10678.657672,4230.715839,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241764,0.000000
104.000000,6516.181709,16987.146972,2956.934626,2967.328187,4476.719138,18692.942702,-7807.956077,-4796.527898,1975.357768,-4971.899685,4303.180194,-2510.212661,17574.036726,17413.953532,-10708.586658,4234.023897,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,127.500000,96.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1771416819.241794,0.000000
106.000000,6534.487788,17003.709615,2983.130870,2994.351446,4549.228197,18741.155415,-7787.839507,-4775.964293,2007.745446,-4935.891025,4339.702945,-2531.335060,17643.125968,17469.810542,-10681.786916,4228.234795,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241806,0.000000
108.000000,6500.066102,16972.081896,2919.003715,2954.788858,4396.878707,18700.005853,-7823.065856,-4806.787349,1992.278039,-4954.666490,4315.853633,-2504.982353,17595.047366,17443.591946,-10703.669274,4235.499112,0.002000,-0.010000,1.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1771416819.241817,0.000000
