Sample_index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Not Used,Digital Channel 0 (D11),Digital Channel 1 (D12),Digital Channel 2 (D13),Digital Channel 3 (D17),Not Used,Digital Channel 4 (D18),Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Marker Channel
90.000000,-895.902621,1918.852558,-1513.168396,1627.363459,-25779.339764,-21877.887473,-4647.084134,-3893.807995,1278.050396,-185.497127,-18548.259860,1929.916672,-14086.426984,-7909.723569,-6910.019447,-5951.464886,0.004000,-0.012000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876047,101.000000
92.000000,-849.388641,1970.194515,-1464.665111,1672.737500,-25733.228115,-21829.048911,-4599.206698,-3843.985956,1247.182637,-215.671982,-18578.099439,1899.808872,-14120.826318,-7941.887729,-6954.924101,-5999.498784,0.004000,-0.012000,1.008000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876099,0.000000
94.000000,-862.777336,1954.391832,-1472.488221,1663.617988,-25741.587668,-21835.553269,-4607.856823,-3853.865427,1307.420588,-153.936464,-18513.681711,1963.019605,-14056.632108,-7860.773249,-6894.082653,-5938.769095,0.004000,-0.018000,1.000000,192.000000,0.000000,16.000000,127.500000,56.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1772181966.876146,0.000000
96.000000,-901.781130,1914.113988,-1513.503672,1623.228386,-25773.997697,-21872.411295,-4651.085097,-3897.540736,1244.098096,-219.874110,-18580.267558,1897.506642,-14117.406501,-7946.916872,-6954.857046,-5996.749520,0.004000,-0.018000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876184,0.000000
98.000000,-839.911501,1979.694006,-1449.510628,1686.483823,-25714.050318,-21806.384242,-4590.802442,-3838.688593,1283.347760,-173.427185,-18542.090779,1937.695079,-14068.009146,-7880.889819,-6910.108854,-5951.844865,0.004000,-0.018000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876221,0.000000
100.000000,-916.220357,1901.418197,-1522.511425,1615.226461,-25780.569110,-21875.697002,-4661.635120,-3915.198614,1274.161193,-185.832403,-18554.607755,1923.233500,-14086.672853,-7922.978154,-6912.008752,-5958.282168,0.004000,-0.018000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876259,0.000000
102.000000,-879.608200,1943.640643,-1480.825422,1662.701567,-25732.892839,-21822.991588,-4623.637155,-3880.776928,1225.948480,-232.614605,-18605.033291,1876.764223,-14118.948772,-7958.338613,-6944.396430,-5979.248104,0.004000,-0.018000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876284,0.000000
104.000000,-887.096034,1933.716468,-1492.224812,1653.269130,-25737.899630,-21829.987684,-4634.768323,-3890.276419,1288.108681,-168.956836,-18541.196709,1935.929291,-14077.396879,-7885.583685,-6876.067147,-5904.123891,0.002000,-0.012000,1.000000,192.000000,0.000000,8.000000,127.500000,80.000000,15.500000,32.000000,0.000000,0.000000,0.000000,1772181966.876295,0.000000
106.000000,-917.695572,1899.697113,-1528.188768,1611.001982,-25770.510825,-21862.800045,-4673.101565,-3924.139312,1225.769666,-238.247244,-18607.424928,1869.030520,-14139.266508,-7935.115151,-6935.925118,-5963.959511,0.002000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876307,0.000000
108.000000,-849.679214,1971.557971,-1455.366785,1681.477032,-25708.462382,-21800.326920,-4603.565288,-3850.803238,1275.770518,-187.821709,-18554.943032,1918.986668,-14086.181114,-7897.854793,-6891.378092,-5929.023734,0.002000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876318,0.000000
110.000000,-908.218432,1908.950735,-1520.812693,1621.529653,-25780.367944,-21872.701868,-4663.669129,-3908.113111,1272.194239,-190.705084,-18555.278308,1924.664012,-14087.410460,-7904.627371,-6906.107891,-5935.729258,0.002000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876329,0.000000
112.000000,-859.446926,1961.902018,-1470.275399,1671.552857,-25736.044435,-21825.986722,-4613.422407,-3858.671052,1238.085477,-223.852721,-18589.521180,1894.690322,-14121.072188,-7940.703087,-6951.034898,-5974.084851,0.002000,-0.012000,1.000000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876340,0.000000
114.000000,-864.140792,1956.492896,-1480.601904,1662.612160,-25741.475909,-21833.921592,-4619.904413,-3864.862486,1305.252469,-155.255217,-18523.784700,1961.097355,-14056.632108,-7878.788755,-6887.645350,-5918.451359,0.004000,-0.013000,0.997000,192.000000,0.000000,24.000000,127.500000,72.000000,15.500000,8.000000,0.000000,0.000000,0.000000,1772181966.876351,0.000000
116.000000,-898.428368,1920.171311,-1518.733981,1624.323621,-25778.132770,-21873.171255,-4659.042318,-3900.245297,1239.895968,-221.550491,-18589.968215,1893.908011,-14119.775786,-7955.388183,-6956.041688,-5990.535735,0.004000,-0.013000,0.997000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876362,0.000000
118.000000,-834.636490,1988.634704,-1449.778849,1690.238916,-25706.897760,-21805.110193,-4593.708169,-3835.604052,1285.270010,-174.656531,-18540.459101,1941.293709,-14063.717611,-7893.518554,-6911.271144,-5951.621348,0.004000,-0.013000,0.997000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876373,0.000000
120.000000,-898.785996,1919.478407,-1519.337478,1621.999040,-25775.316450,-21867.806836,-4662.663300,-3904.201556,1280.777309,-184.178374,-18548.416322,1931.838922,-14079.028556,-7900.984037,-6916.724970,-5956.628139,0.004000,-0.013000,0.997000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876384,0.000000
122.000000,-857.882304,1966.774698,-1476.377425,1669.585904,-25730.054168,-21813.402690,-4621.491387,-3865.801259,1240.231245,-216.454293,-18592.873942,1893.796252,-14132.806853,-7935.383372,-6954.901749,-5978.175220,0.004000,-0.013000,0.997000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876403,0.000000
124.000000,-866.040691,1956.202323,-1486.905096,1657.918293,-25736.647932,-21821.605780,-4631.326155,-3874.250218,1306.012429,-151.880104,-18530.445520,1957.006986,-14064.052887,-7882.320330,-6889.589952,-5901.687551,0.005000,-0.012500,0.996500,192.000000,0.000000,24.000000,127.500000,80.000000,15.500000,16.000000,0.000000,0.000000,0.000000,1772181966.876415,0.000000
126.000000,-905.737389,1914.315154,-1524.366620,1617.752208,-25776.411686,-21869.192644,-4667.625388,-3911.734094,1234.933881,-224.679735,-18598.126602,1888.141261,-14130.571679,-7946.492189,-6951.906616,-5965.434726,0.005000,-0.012500,0.996500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876426,0.000000
128.000000,-848.852199,1972.206172,-1461.357052,1681.767605,-25713.893856,-21807.837106,-4603.587640,-3852.881950,1277.066919,-184.580706,-18553.266651,1928.732029,-14086.449335,-7896.357226,-6903.917420,-5926.006249,0.005000,-0.012500,0.996500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876437,0.000000
130.000000,-912.733485,1905.217994,-1531.139199,1613.371267,-25789.867436,-21878.110990,-4667.468925,-3914.058675,1263.454707,-198.841119,-18565.336593,1915.477445,-14099.189830,-7908.829499,-6916.792025,-5937.048010,0.005000,-0.012500,0.996500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876448,0.000000
132.000000,-852.987272,1964.405413,-1477.159736,1663.550933,-25742.124110,-21832.759301,-4617.803349,-3858.894570,1233.168093,-233.106343,-18593.477439,1885.883735,-14131.689266,-7955.455238,-6954.946453,-5984.433709,0.005000,-0.012500,0.996500,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876459,0.000000
134.000000,-870.823964,1949.183875,-1487.128614,1652.911502,-25752.517671,-21846.840900,-4625.917032,-3867.276474,1308.471120,-160.530229,-18518.934371,1956.492896,-14053.458161,-7883.817897,-6887.175964,-5927.414409,0.005500,-0.013250,0.999250,192.000000,0.000000,24.000000,127.500000,72.000000,15.500000,40.000000,0.000000,0.000000,0.000000,1772181966.876471,0.000000
136.000000,-912.889947,1907.073189,-1524.098399,1617.931022,-25789.956843,-21887.811647,-4658.908207,-3902.122844,1222.729829,-235.989718,-18592.270445,1887.761281,-14141.881662,-7953.287119,-6954.097087,-5994.559049,0.005500,-0.013250,0.999250,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876482,0.000000
138.000000,-855.781240,1969.434556,-1460.150058,1683.600448,-25724.868563,-21821.963408,-4594.781052,-3843.136590,1265.578123,-190.168642,-18547.991639,1933.180026,-14097.982836,-7920.519462,-6906.934906,-5947.106295,0.005500,-0.013250,0.999250,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1772181966.876493,0.000000
