ch_0,ch_1,ch_2
-0.022052519852877595,0.0028294418825680623,-0.0176013072632486
-0.024549557565478608,0.0030691592201037565,-0.020977729946025647
-0.0274469730356941,0.0009059605758920952,-0.02571463119238615
-0.02903089080064092,-0.002446374992359779,-0.03316984657431021
-0.028487713279901072,-0.006098925950936973,-0.03906197889591567
-0.02833915459632408,-0.0068720673880307,-0.04142138277529739
-0.02948334440588951,-0.004179721599939512,-0.04296934275771491
-0.030521583539666608,-0.002547169970057439,-0.041136896470561624
-0.031293529900722206,-0.0007735758913440804,-0.035883949749404564
-0.032001353247324005,-4.3793082937781946e-05,-0.03662384187919088
-0.032735730201238766,-0.0028354613732517464,-0.04245274976710789
-0.0348304929502774,-0.007471354365407024,-0.04526493285084143
-0.03604666926548816,-0.008012099897314329,-0.04113845352549106
-0.035707133065443486,-0.0035071886941295816,-0.03215529432054609
-0.035542467230698094,0.0028779656986444024,-0.026948975573759526
-0.03478943108348176,0.009137968845607247,-0.025122873921645805
-0.0326326880895067,0.016716992831788957,-0.024110826416290365
-0.03147179450024851,0.022374902982846834,-0.019276334569440223
-0.03173173899995163,0.024502254746039398,-0.011013943549187388
-0.029932254619779997,0.022720460037817247,-0.0029320831345103215
-0.026937441361951642,0.01645144948270172,0.004214482942188624
-0.025220946554327384,0.010231023225060198,0.005738340405514464
-0.026353865905548446,0.008339592568518128,0.00020884843365820416
-0.02764476084848866,0.00918785372050479,-0.005513055384653853
-0.02685976323846262,0.006253910669329343,-0.007911250577308238
-0.021682355509256013,-0.003503372681734618,-0.014305607692222111
-0.015778476154082455,-0.0203862273338018,-0.02659293204487767
-0.011845740118587855,-0.040157279727282,-0.03928245132556185
-0.008682164661877323,-0.0551382836420089,-0.044700787839246914
-0.00856943370308727,-0.05737995888921432,-0.04366058055893518
-0.012247431186551694,-0.049689704610500485,-0.0406741673941724
-0.01608468301128596,-0.045528933696914464,-0.042156414565397426
-0.017504231436760165,-0.050342925533186644,-0.048796835471875966
-0.01691349461907521,-0.053641724662156776,-0.050308874051552266
-0.015840178093640134,-0.04346670539234765,-0.039441885746782646
-0.01475014414609177,-0.02363009480177425,-0.025578854547347873
-0.011509837349876761,-0.007296302555914735,-0.023342772692558356
-0.009225771464116406,0.0004882439839093422,-0.027188942112843506
-0.011392146916477941,0.0023451570996257942,-0.0289958443318028
-0.01315633471676847,0.0019026235804631142,-0.028466733056120574
-0.012595303815032821,-0.0001720850661968143,-0.027728479835786857
-0.013473641047312412,-0.0024172661596821854,-0.02525987474655267
-0.016416326616308652,-0.0026669240469345823,-0.01934392457769718
-0.018308262951904908,-0.00048146495146283996,-0.014890719285176601
-0.019836981664411724,0.0003289664505246037,-0.01754298500600271
-0.02093963666993659,-0.0021588791696558474,-0.023487316866521724
-0.021152362023713067,-0.0057463839766569436,-0.028351905712042935
-0.021517133063753136,-0.006274462066357955,-0.029718361474806443
-0.022882713892613538,-0.003441333319642581,-0.025069319235626608
-0.023014192265691236,-0.0012240312798894593,-0.016270170817733742
-0.023156193492468446,0.00013056767045327433,-0.006237928118935088
-0.023999764380278066,0.003362327106515295,-0.001997836534428643
-0.023930811948957853,0.008632809112896211,-0.0068595263655879535
-0.023361490093520842,0.01041389987221919,-0.015701667507528327
-0.02388900611549616,0.009439825589652173,-0.018918062778539024
-0.02500648406567052,0.007440346962539479,-0.018575878129922785
-0.02542119000281673,0.0035789610137726413,-0.02069833681161981
-0.026495752535993233,0.0010875088491957285,-0.023880551452748477
-0.026470133889233693,0.0025927647584467195,-0.025491606720606796
-0.02517058965167962,0.005117941327625886,-0.02601730011519976
-0.025029345124494284,0.005882379355170997,-0.026721771064330824
-0.02517562279535923,0.0037868933304707753,-0.02884624518628698
-0.02446715188852977,0.0017666247913439292,-0.031370196666102856
-0.02526266689528711,0.002433080908303964,-0.031108109396882355
-0.027024476366932504,0.002527420747355791,-0.02837149440892972
-0.02878127634176053,0.0007374497386081202,-0.026256560886395164
-0.02960823621833697,-0.0005456926714941801,-0.025159546567010693
-0.027438332836027257,-0.0007341614036704414,-0.02660665450093802
-0.025151381123578176,0.00011521917286927419,-0.029344300855882466
-0.025042190827662125,0.0010434899877509451,-0.03156342063448392
-0.026277311917510815,0.0005499990152202372,-0.03235902840970084
-0.028234562705620192,-9.973666692530969e-05,-0.03050501436518971
-0.02937657518486958,-3.1098000619067534e-05,-0.02732279790507164
-0.02870202843041625,-6.202024138701745e-05,-0.025346438633278012
-0.027872789360117167,-0.0007804921438037127,-0.024019134798436426
-0.028373286113492213,-0.0008789526759755972,-0.02475356450304389
-0.029579492547782138,0.00035789008734354866,-0.02694744944164995
-0.02938612124125939,-0.0006273544954638055,-0.02703127574932296
-0.029002125302213244,-0.00310490349875181,-0.02366682019783184
-0.02777327063085977,-0.005761539341619937,-0.024025694074225612
-0.025345440008095466,-0.007794837983965408,-0.030473986043944024
-0.024397761080763303,-0.009331894943898078,-0.03403390655876137
-0.026959793103742413,-0.010847324119822588,-0.033963991882046685
-0.029210748834884726,-0.010260575436404906,-0.032114032364916056
-0.029225593607407063,-0.006626321464864304,-0.030234137739171274
-0.028145987016614527,-0.003420466327952454,-0.03119471512036398
-0.027483203666633926,-0.0010404352224213653,-0.03450158692430705
-0.02618417056510225,0.0026540378712525126,-0.032695290428819135
-0.025157029085676186,0.007248841029650066,-0.02279778527736198
-0.02586623486422468,0.01022017931973096,-0.01061070815921994
-0.027100666557089426,0.009805315130506642,-0.0029976545192766935
-0.028699540052912198,0.008223224540415686,-0.0015092746252776124
-0.028098149414290674,0.007049642135825707,-0.005096704171592137
-0.024336002752534114,0.004672288014262449,-0.010751163245004136
-0.021913272576057352,0.00352591200680763,-0.012943909496243577
-0.02048387068498414,0.003226614126106142,-0.007654906767129432
-0.02090474845317658,0.001529846144876501,-0.0011063279998779763
-0.02165751538996119,-0.0026193392841378227,-0.0026545537821220933
-0.020607487385859713,-0.008218171387852635,-0.010715422831708565
-0.018652415747055784,-0.01305394744122168,-0.018607161109684967
-0.017731103071128018,-0.017779851987143047,-0.02505070915503893
-0.01862016688392032,-0.019060915292357095,-0.03173570803483017
-0.020190058421576396,-0.012150169823144097,-0.0347699060512241
-0.022713054931955412,-0.0025356582682434237,-0.02958120239782147
-0.025572257072781213,0.00204439902518061,-0.024022790967137553
-0.025609218937461264,0.0003745586809600354,-0.02219299494754523
