ch_0,ch_1,ch_2
-0.02480797775206156,0.01189010617963504,-0.02456295806041453
-0.024899902200559154,0.009244906323147006,-0.019867977243848145
-0.02217745168309193,0.006519228008983191,-0.016141648302436806
-0.019429349777055904,0.002288493533342262,-0.014048714547243435
-0.018112115867552347,-0.0037061615785205504,-0.011889754205185454
-0.01785220047167968,-0.013275670426082797,-0.010062468390970025
-0.0176766134245554,-0.026010960937128402,-0.011218542567803524
-0.017231637684744783,-0.03387275501154363,-0.016597465219092555
-0.01683716254774481,-0.03224172905902378,-0.024524146283511072
-0.017092199414037168,-0.022572769012185745,-0.03265420673415065
-0.018962835383717902,-0.012443607374734711,-0.03509098314680159
-0.019676874217111617,-0.0013345619436222478,-0.02891602889576461
-0.02021307773247827,0.010833379747055005,-0.022682768758386374
-0.02027565278694965,0.019480776245472953,-0.021144613128853962
-0.01867194805527106,0.02494576074241195,-0.02182820207963232
-0.01820705620048102,0.028527507311082445,-0.018543732949183322
-0.018482412997400388,0.02966799002024345,-0.010335169463360216
-0.018469345377525315,0.03186768662999384,0.0032669297524989815
-0.018829001419362612,0.03723308691405691,0.020682682588812895
-0.019636248907772824,0.04246141907060519,0.03684193143271841
-0.02195595698140096,0.043559939513215795,0.04964116669725627
-0.026205549147562124,0.03570960689103231,0.05091402636026032
-0.030002147468621843,0.014118408216745593,0.030892191716702655
-0.03038473369088024,-0.014219680451788008,-0.00436404297943227
-0.027788790248450823,-0.03624366581789218,-0.03699191802297719
-0.025534352971590124,-0.050420268962625414,-0.053492003644350916
-0.02396894524281379,-0.05303259604261257,-0.0544745780644007
-0.021893509256187826,-0.038430644053732976,-0.04602104309014976
-0.020534396753646433,-0.020006746126455255,-0.039447364542866126
-0.02037794911302626,-0.008661206265969668,-0.03999900945927948
-0.020557870811899193,-0.002857158506230917,-0.04267748954589479
-0.020181318177492358,0.00016537990177312167,-0.04169260137132369
-0.02012138065765612,0.002733470410021255,-0.03148187533952296
-0.022192987671587616,0.007510567684221314,-0.01657797474763356
-0.02481888441252522,0.012059414075338282,-0.009938298717315774
-0.025632032702560537,0.012358325875538867,-0.01322383923252346
-0.02583467539807316,0.007294638180610491,-0.01920245631481521
-0.02668621345947031,-0.0011552212981769117,-0.023327320377575234
-0.030534549296135083,-0.007039038791845087,-0.030764145776629448
-0.03511303657433018,-0.00928287499846192,-0.041070357838179916
-0.03729562376975082,-0.01101974157791119,-0.045874483475927263
-0.03783027932513505,-0.012535110727185383,-0.04097349301446229
-0.039510210626758635,-0.011620291843428276,-0.03370567719684914
-0.040642513340571895,-0.00993969206319889,-0.02806737393257208
-0.039147951611084864,-0.010436393495183438,-0.024991764803417027
-0.037045600038254634,-0.01272982444788795,-0.02626543391670566
-0.036530400393530726,-0.017445012417738326,-0.03047514837817289
-0.034738324757199734,-0.021535201085498556,-0.03640401700977236
-0.02970534478663467,-0.019193421394447796,-0.03452934106462635
-0.024240227503469214,-0.011170513062097598,-0.014409931281988975
-0.02107956970576197,-0.000888450927050144,0.0055254668041015975
-0.01673547194513958,0.008100163540802896,0.005527749635803048
-0.009837862307904288,0.014365930837811902,-0.00476432933282922
-0.0027302994567435235,0.018577402443042956,-0.01302492728427751
0.0036924154755979544,0.02139645403076429,-0.016440331819467247
0.008268246347142849,0.021436035240185447,-0.014953639947634656
0.00885623103386024,0.021111958631081507,-0.007964694304973818
0.00424869722337462,0.021643902073265053,0.0037637821606040234
-0.002758994241958135,0.021611604097415693,0.017397682313458063
-0.007968235877342522,0.0204796942853136,0.026528901798883453
-0.01233599141414743,0.018556256691226736,0.023719388991594315
-0.01776757198967971,0.015102382349141408,0.010191937690251507
-0.024663722797413357,0.008702540071681142,-0.006517659585369984
-0.030961818993091583,-0.0014185915233611013,-0.021309520889190026
-0.03439822467043996,-0.016250362023129128,-0.03587964238249697
-0.034964748920174316,-0.03885434489347972,-0.05492324271472171
-0.03285498314653523,-0.06092541298130527,-0.06861358269816265
-0.02890492760343477,-0.06770019535906613,-0.0671267116558738
-0.02512072205718141,-0.06127174128778279,-0.05751899880124256
-0.022385655029211193,-0.05348824561224319,-0.05813896132167429
-0.02086348831653595,-0.04859660111833364,-0.07096522313077003
-0.020491153918555938,-0.04052100484841503,-0.08632729441160336
-0.020835608665947802,-0.025641613319749013,-0.09440698340767995
-0.02098934601235669,-0.010929065865639132,-0.08737163443583995
-0.019858580344589427,-0.0029171644655434648,-0.0701107201166451
-0.016887775927898474,-0.0006851926741546777,-0.05195911580813117
-0.015673684174544178,0.0015711054857092677,-0.03841795478365384
-0.016908905308810063,0.006366508387145586,-0.02967769614770077
-0.01901457471831236,0.011819635801657569,-0.023784681616234593
-0.020950514226569794,0.013921088793722447,-0.01775481905497145
-0.02390279041719623,0.011768682270485442,-0.015439032722497359
-0.027178370146430098,0.00786705732025439,-0.012368239367788192
-0.028801970984204672,0.003638637053882121,-0.008721063750272151
-0.027563224648474716,0.0009107039318223542,-0.005707756372430595
-0.025857074433588423,0.00194467634173634,-0.003136570512651815
-0.02610063529573381,0.005389260422816733,-0.0006348348051687935
-0.028781212677131407,0.010560036571405362,0.004307281869841972
-0.032177693356061354,0.01676770807534922,0.009831490388023667
-0.03279603333794512,0.020411491277627647,0.009441792826692108
-0.031031278922455385,0.02041938205366023,0.003463562734395964
-0.029308215744094923,0.01674014129093848,-0.0036704441299661994
-0.029382807042566128,0.015108154002518859,-0.005058353053755127
-0.029110624382155947,0.0170673356478801,0.0019771503048104933
-0.027696656616171822,0.017990729247685522,0.006880056389491074
-0.02556378058216069,0.01219622754433658,-0.0015363601733042742
-0.025580462533980608,0.00240332792600384,-0.01383054768666625
-0.027192143534193747,-0.005875533588550752,-0.02273638529004529
-0.028967933758394793,-0.013538657185563352,-0.032891995942918584
-0.030048364351387136,-0.0231559642998036,-0.045051951019559056
-0.029298791559995152,-0.030637020245194435,-0.053280266001820564
-0.027076555852545425,-0.030225592126953416,-0.05503738429979421
-0.026358422474004328,-0.022095959138823673,-0.05242802944849245
-0.025801437004702166,-0.012272619642317295,-0.05068816972197965
-0.023010674340184778,-0.007292911504919175,-0.0487612014694605
-0.019426342987571843,-0.007848513632779941,-0.042363604734418914
-0.017632208255236037,-0.008077602615230717,-0.03558984099072404
-0.017764748918125406,-0.0037827314827154623,-0.029721300961682573
-0.019218310626456514,-0.00011769723329280168,-0.02155607216991484
-0.020562631107168272,0.0011382931006664876,-0.012176512427686248
-0.02187919926655013,0.0034091669931513024,-0.0037850468288525008
