ch_0,ch_1,ch_2
-0.027763639081967995,-0.0035514094633981586,-0.022055983208701946
-0.028029608074575663,-0.0035232360460213386,-0.020992427380406298
-0.027437668904894963,-0.004424143298820127,-0.020827530534006655
-0.02835908526321873,-0.005152710855327314,-0.021183093849685974
-0.02807673990901094,-0.004758235263579991,-0.021678550183423795
-0.026870846340898424,-0.004313661065680208,-0.023100312319002114
-0.02658719677128829,-0.003578278665372636,-0.023015038095763884
-0.026534187782090157,-0.001329668634753034,-0.023464939658879302
-0.026271029128110968,0.0008606533583588316,-0.026572421120363288
-0.0264762929873541,0.00022367355256847077,-0.02877155020541977
-0.026916619390249252,-0.002345436087125563,-0.027692369258147664
-0.026275569325662218,-0.003561605808499735,-0.026162459107581526
-0.024385373762925155,-0.003284054628238664,-0.025159977667499334
-0.022062440621084534,-0.0024449168449791614,-0.023975011572474614
-0.02198276160925161,-0.0018655865687833284,-0.024147238946170546
-0.023324806534219533,-0.002204916199843865,-0.02453371234878432
-0.023300097382161766,-0.002964209443234722,-0.02496136585250497
-0.02280451917613391,-0.0040127702050085645,-0.024809709429973736
-0.022082587747718208,-0.004916831585433101,-0.025764882593648508
-0.02220422902610153,-0.005258406417851802,-0.0269226457021432
-0.021724534235545434,-0.004090008133061929,-0.025384217224200256
-0.020423382011358626,-0.002462785005263868,-0.02214290179836098
-0.019386026906431653,-0.002330779352632817,-0.021283778551151045
-0.019715251255547628,-0.0029570092010544613,-0.02362187660764903
-0.02033602686424274,-0.0023173367935669376,-0.025605721020838246
-0.020339406546554528,-0.0005805273417536227,-0.02524790761526674
-0.02031751864706166,0.001399210304953158,-0.02442635377519764
-0.018599470422486775,0.0002900811182371399,-0.024968869183794595
-0.01662589784245938,-0.0021822427243023412,-0.023328686438617297
-0.017759859474608675,-0.002262327143398579,-0.021017891413066536
-0.019842280380544253,-0.0009322780556431098,-0.021650464987033047
-0.02130583925463725,0.00028077931801817613,-0.02430450331303291
-0.022844647901365533,-0.0007985382808328723,-0.026854148018173873
-0.02372058224864304,-0.0016349613360944204,-0.027210549887968227
-0.02376814700255636,-0.0016968987210930209,-0.026045916456496343
-0.023485665224143304,-0.0009915947885019705,-0.02560376924520824
-0.02294244222866837,-0.001294864318879263,-0.025008295779116452
-0.0234316448768368,-0.003742998615052784,-0.023568252800032496
-0.024091876184684224,-0.00606354842602741,-0.02347957888559904
-0.0233441296586534,-0.007365272722381633,-0.02531354402890429
-0.022575135517399758,-0.006959533493500203,-0.0256738221651176
-0.022000504031893797,-0.005269321263767779,-0.02504413168935571
-0.020991714336560108,-0.003478618509689113,-0.02580480395408813
-0.021044947061454877,-0.0021466905764100375,-0.024877101168385707
-0.021815636500832625,-0.0018765737195280963,-0.02396449781372212
-0.022698062821291387,-0.002101158770528855,-0.025482668206677772
-0.02306115311512258,-0.0020703289465018315,-0.025394636395503767
-0.022279979020822793,-0.0011041340712836245,-0.02458427843521349
-0.02183513242925983,-0.0007436706255248282,-0.02474405300745275
-0.02173766552004963,-0.002958566028610221,-0.024201814085245132
-0.021512432795134373,-0.005690000307367882,-0.0235508123296313
-0.021308585928636603,-0.005438838343252428,-0.024568040316808037
-0.020674999177572317,-0.00412152712669922,-0.025001627363963053
-0.02103712540701963,-0.0032921223009907408,-0.024163029593182728
-0.0219348421524046,-0.003495591727187275,-0.022753480152459815
-0.021644964363076724,-0.003863417532556923,-0.0219970170292072
